@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
13058,'2023/06/12 23:34:55:609',19,0,0,0,0,0,0,0,0,1,0
13059,'2023/06/12 23:34:55:620',19,0,0,0,0,0,0,0,0,1,0
13060,'2023/06/12 23:34:55:644',19,0,0,0,0,0,0,0,0,1,0
13061,'2023/06/12 23:34:55:655',19,0,0,0,0,0,0,0,0,1,0
13062,'2023/06/12 23:34:55:667',19,0,0,0,0,0,0,0,0,1,0
13063,'2023/06/12 23:34:55:690',19,0,0,0,0,0,0,0,0,1,0
13064,'2023/06/12 23:34:55:702',19,0,0,0,0,0,0,0,0,1,0
13065,'2023/06/12 23:34:55:725',19,0,0,0,0,0,0,0,0,1,0
13066,'2023/06/12 23:34:55:736',19,0,0,0,0,0,0,0,0,1,0
13067,'2023/06/12 23:34:55:748',19,0,0,0,0,0,0,0,0,1,0
13068,'2023/06/12 23:34:55:771',19,0,0,0,0,0,0,0,0,1,0
13069,'2023/06/12 23:34:55:783',19,0,0,0,0,0,0,0,0,1,0
13070,'2023/06/12 23:34:55:795',19,0,0,0,0,0,0,0,0,1,0
13071,'2023/06/12 23:34:55:818',19,0,0,0,0,0,0,0,0,1,0
13072,'2023/06/12 23:34:55:829',19,0,0,0,0,0,0,0,0,1,0
13073,'2023/06/12 23:34:55:841',19,0,0,0,0,0,0,0,0,1,0
13074,'2023/06/12 23:34:55:864',19,0,0,0,0,0,0,0,0,1,0
13075,'2023/06/12 23:34:55:876',19,0,0,0,0,0,0,0,0,1,0
13076,'2023/06/12 23:34:55:887',19,0,0,0,0,0,0,0,0,1,0
13077,'2023/06/12 23:34:55:911',19,0,0,0,0,0,0,0,0,1,0
13078,'2023/06/12 23:34:55:922',19,0,0,0,0,0,0,0,0,1,0
13079,'2023/06/12 23:34:55:934',19,0,0,0,0,0,0,0,0,1,0
13080,'2023/06/12 23:34:55:958',19,0,0,0,0,0,0,0,0,1,0
13081,'2023/06/12 23:34:55:968',19,0,0,0,0,0,0,0,0,1,0
13082,'2023/06/12 23:34:55:981',19,0,0,0,0,0,0,0,0,1,0
13083,'2023/06/12 23:34:56:004',19,0,0,0,0,0,0,0,0,1,0
13084,'2023/06/12 23:34:56:015',19,0,0,0,0,0,0,0,0,1,0
13085,'2023/06/12 23:34:56:027',19,0,0,0,0,0,0,0,0,1,0
13086,'2023/06/12 23:34:56:050',19,0,0,0,0,0,0,0,0,1,0
13087,'2023/06/12 23:34:56:062',19,0,0,0,0,0,0,0,0,1,0
13088,'2023/06/12 23:34:56:073',19,0,0,0,0,0,0,0,0,1,0
13089,'2023/06/12 23:34:56:097',19,0,0,0,0,0,0,0,0,1,0
13090,'2023/06/12 23:34:56:108',19,0,0,0,0,0,0,0,0,1,0
13091,'2023/06/12 23:34:56:131',19,0,0,0,0,0,0,0,0,1,0
13092,'2023/06/12 23:34:56:143',19,0,0,0,0,0,0,0,0,1,0
13093,'2023/06/12 23:34:56:154',19,0,0,0,0,0,0,0,0,1,0
13094,'2023/06/12 23:34:56:178',19,0,0,0,0,0,0,0,0,1,0
13095,'2023/06/12 23:34:56:189',19,0,0,0,0,0,0,0,0,1,0
13096,'2023/06/12 23:34:56:201',19,0,0,0,0,0,0,0,0,1,0
13097,'2023/06/12 23:34:56:225',19,0,0,0,0,0,0,0,0,1,0
13098,'2023/06/12 23:34:56:236',19,0,0,0,0,0,0,0,0,1,0
13099,'2023/06/12 23:34:56:248',19,0,0,0,0,0,0,0,0,1,0
13100,'2023/06/12 23:34:56:270',19,0,0,0,0,0,0,0,0,1,0
13101,'2023/06/12 23:34:56:282',19,0,0,0,0,0,0,0,0,1,0
13102,'2023/06/12 23:34:56:294',19,0,0,0,0,0,0,0,0,1,0
13103,'2023/06/12 23:34:56:317',19,0,0,0,0,0,0,0,0,1,0
13104,'2023/06/12 23:34:56:329',19,0,0,0,0,0,0,0,0,1,0
13105,'2023/06/12 23:34:56:340',19,3.038895,2.531992,1.376405,7.102174,2.630176,0,0,0,1,0
13106,'2023/06/12 23:34:56:363',19,11.376029,7.187213,3.552505,20.179197,8.473899,0,0,0,1,0
13107,'2023/06/12 23:34:56:375',19,19.823853,13.985518,6.418739,48.420887,15.036401,0,0,0,1,0
13108,'2023/06/12 23:34:56:386',19,23.252947,18.41523,7.778924,90.588699,18.524857,0,0,0,1,0
13109,'2023/06/12 23:34:56:410',19,23.357374,20.182783,7.280115,112.238602,19.261585,0,0,0,1,0
13110,'2023/06/12 23:34:56:421',19,22.970772,24.239389,8.136292,100.650162,18.804729,0,0,0,1,0
13111,'2023/06/12 23:34:56:433',19,20.964424,25.72117,8.822075,121.807289,17.894846,0,0,0,1,0
13112,'2023/06/12 23:34:56:456',19,20.677311,26.597931,8.425243,162.482361,17.134645,0,0,0,1,0
13113,'2023/06/12 23:34:56:468',19,23.79248,26.295458,10.28354,170.893097,22.139318,0,0,0,1,0
13114,'2023/06/12 23:34:56:480',19,26.072683,35.230457,11.035265,151.077225,25.58395,0,0,0,1,0
13115,'2023/06/12 23:34:56:503',19,28.975801,40.764267,10.935378,106.816971,28.963737,0,0,0,1,0
13116,'2023/06/12 23:34:56:515',19,27.668772,31.476294,11.85852,91.249207,27.984692,0,0,0,1,0
13117,'2023/06/12 23:34:56:538',19,24.953491,21.79867,12.059207,102.746178,25.110226,0,0,0,1,0
13118,'2023/06/12 23:34:56:549',19,23.8612,25.501772,11.678084,128.972565,23.657854,0,0,0,1,0
13119,'2023/06/12 23:34:56:561',19,23.935457,31.272415,13.336723,150.770508,23.512775,0,0,0,1,0
13120,'2023/06/12 23:34:56:584',19,26.428076,36.254803,14.187423,152.160431,25.565519,0,0,0,1,0
13121,'2023/06/12 23:34:56:595',19,24.07667,35.006222,13.531761,146.690674,24.384212,0,0,0,1,0
13122,'2023/06/12 23:34:56:607',19,19.679104,32.339184,15.252147,147.037521,20.457399,0,0,0,1,0
13123,'2023/06/12 23:34:56:631',19,19.060238,34.691017,16.321844,140.239471,20.338507,0,0,0,1,0
13124,'2023/06/12 23:34:56:642',19,22.067507,42.053104,16.093275,127.833572,23.176746,0,0,0,1,0
13125,'2023/06/12 23:34:56:654',19,26.11311,46.088139,16.980499,120.20813,26.737757,0,0,0,1,0
13126,'2023/06/12 23:34:56:677',19,26.520248,44.514606,17.108952,102.25898,27.735331,0,0,0,1,0
13127,'2023/06/12 23:34:56:688',19,27.129406,40.390804,14.792779,91.45401,27.205339,0,0,0,1,0
13128,'2023/06/12 23:34:56:700',19,25.954187,34.22205,15.085997,125.037926,26.008976,0,0,0,1,0
13129,'2023/06/12 23:34:56:724',19,26.277798,36.086067,15.046719,153.505493,26.243683,0,0,0,1,0
13130,'2023/06/12 23:34:56:735',19,24.657991,39.961418,14.135597,161.950058,23.830349,0,0,0,1,0
13131,'2023/06/12 23:34:56:746',19,19.056637,33.054741,15.434163,157.024368,19.031029,0,0,0,1,0
13132,'2023/06/12 23:34:56:770',19,19.1961,35.840591,16.965797,151.241287,19.746624,0,0,0,1,0
13133,'2023/06/12 23:34:56:781',19,21.604033,48.293839,15.968369,144.604889,22.06385,0,0,0,1,0
13134,'2023/06/12 23:34:56:793',19,25.625706,61.7943,16.047342,143.99408,26.106815,0,0,0,1,0
13135,'2023/06/12 23:34:56:816',19,29.044151,51.412807,16.662416,119.768272,29.124012,0,0,0,1,0
13136,'2023/06/12 23:34:56:828',19,27.445835,35.083591,14.591809,92.620811,28.026255,0,0,0,1,0
13137,'2023/06/12 23:34:56:840',19,25.831871,31.7901,15.468447,122.708656,26.343697,0,0,0,1,0
13138,'2023/06/12 23:34:56:863',19,25.808655,37.139557,16.06916,143.32753,26.452057,0,0,0,1,0
13139,'2023/06/12 23:34:56:874',19,26.448734,43.893681,15.175552,153.586823,26.70013,0,0,0,1,0
13140,'2023/06/12 23:34:56:886',19,27.160421,51.571651,15.624902,158.052887,27.05423,0,0,0,1,0
13141,'2023/06/12 23:34:56:910',19,20.343422,40.455826,17.19071,157.885803,20.591557,0,0,0,1,0
13142,'2023/06/12 23:34:56:920',19,16.283163,38.261139,15.242865,149.643433,16.580757,0,0,0,1,0
13143,'2023/06/12 23:34:56:944',19,16.555309,43.659389,13.52886,143.390152,15.029562,0,0,0,1,0
13144,'2023/06/12 23:34:56:956',19,19.545052,41.102989,13.013682,158.2771,16.903011,0,0,0,1,0
13145,'2023/06/12 23:34:56:967',19,20.115089,41.053352,11.467171,168.753983,16.784124,0,0,0,1,0
13146,'2023/06/12 23:34:56:991',19,17.962685,41.556011,9.861912,165.088547,14.106751,0,0,0,1,0
13147,'2023/06/12 23:34:57:002',19,17.202885,41.622841,10.191076,150.779068,13.869782,0,0,0,1,0
13148,'2023/06/12 23:34:57:014',19,18.16675,42.042633,10.634075,140.456207,15.935743,0,0,0,1,0
13149,'2023/06/12 23:34:57:037',19,17.473604,43.418812,10.425925,134.069504,15.12319,0,0,0,1,0
13150,'2023/06/12 23:34:57:049',19,19.198351,44.348339,11.248983,138.049759,16.188431,0,0,0,1,0
13151,'2023/06/12 23:34:57:060',19,20.412296,39.246269,12.110996,146.2883,18.443705,0,0,0,1,0
13152,'2023/06/12 23:34:57:083',19,22.37615,41.793301,14.092282,151.093079,21.836262,0,0,0,1,0
13153,'2023/06/12 23:34:57:095',19,29.109934,53.811813,15.65157,152.650833,28.697342,0,0,0,1,0
13154,'2023/06/12 23:34:57:106',19,24.991617,41.427349,15.85199,162.354965,24.550943,0,0,0,1,0
13155,'2023/06/12 23:34:57:129',19,22.272018,30.064413,15.449191,173.874741,20.928198,0,0,0,1,0
13156,'2023/06/12 23:34:57:141',19,25.159006,43.717361,17.960096,165.544525,25.014236,0,0,0,1,0
13157,'2023/06/12 23:34:57:153',19,26.885557,49.789333,18.174036,145.075165,28.318275,0,0,0,1,0
13158,'2023/06/12 23:34:57:176',19,30.390705,48.985119,17.426231,113.153893,30.903818,0,0,0,1,0
13159,'2023/06/12 23:34:57:187',19,30.795273,44.099197,17.510021,89.415878,30.544191,0,0,0,1,0
13160,'2023/06/12 23:34:57:200',19,31.448908,36.831146,15.635133,108.288689,30.721523,0,0,0,1,0
13161,'2023/06/12 23:34:57:222',19,32.224316,33.154011,14.435442,139.447937,30.867714,0,0,0,1,0
13162,'2023/06/12 23:34:57:234',19,31.695768,31.300728,15.601608,156.594742,31.117672,0,0,0,1,0
13163,'2023/06/12 23:34:57:246',19,31.42568,31.832867,15.090894,158.41806,31.160414,0,0,0,1,0
13164,'2023/06/12 23:34:57:269',19,30.575884,34.959309,14.848661,151.304245,30.559029,0,0,0,1,0
13165,'2023/06/12 23:34:57:281',19,27.940287,43.515068,15.846673,137.638779,28.273277,0,0,0,1,0
13166,'2023/06/12 23:34:57:292',19,23.165316,39.029335,14.585606,120.303131,21.920164,0,0,0,1,0
13167,'2023/06/12 23:34:57:315',19,18.267944,26.769463,9.143045,96.51442,15.191985,0,0,0,1,0
13168,'2023/06/12 23:34:57:327',19,16.89743,23.638847,8.591,73.190216,12.646333,0,0,0,1,0
13169,'2023/06/12 23:34:57:338',19,16.355629,17.132069,10.332201,73.758179,11.801671,0,0,0,1,0
13170,'2023/06/12 23:34:57:362',19,17.948999,16.32198,10.433637,99.32486,13.6628,0,0,0,1,0
13171,'2023/06/12 23:34:57:374',19,21.15646,15.965858,9.902709,162.004715,15.214608,0,0,0,1,0
13172,'2023/06/12 23:34:57:397',19,23.639008,15.104475,7.856025,206.578156,14.855544,0,0,0,1,0
13173,'2023/06/12 23:34:57:408',19,22.767052,14.970858,5.206956,200.607391,13.371173,0,0,0,1,0
13174,'2023/06/12 23:34:57:420',19,17.681654,19.737072,7.012959,122.201103,11.585212,0,0,0,1,0
13175,'2023/06/12 23:34:57:443',19,15.879374,23.749401,8.838084,78.995888,12.015771,0,0,0,1,0
13176,'2023/06/12 23:34:57:455',19,14.859959,21.89378,7.184903,95.438286,10.803625,0,0,0,1,0
13177,'2023/06/12 23:34:57:467',19,11.528875,16.94492,6.624272,65.686333,8.850781,0,0,0,1,0
13178,'2023/06/12 23:34:57:489',19,11.858898,17.272541,9.25193,59.067875,8.554686,0,0,0,1,0
13179,'2023/06/12 23:34:57:501',19,16.24144,17.152851,11.776309,60.545429,7.791808,0,0,0,1,0
13180,'2023/06/12 23:34:57:513',19,27.233435,28.737446,19.643059,41.0807,12.43124,0,0,0,1,0
13181,'2023/06/12 23:34:57:536',19,32.620193,36.237,29.059582,25.487316,21.567139,0,0,0,1,0
13182,'2023/06/12 23:34:57:548',19,31.417639,26.578548,28.901562,26.449112,21.263123,0,0,0,1,0
13183,'2023/06/12 23:34:57:560',19,27.667902,14.051567,22.164177,23.649628,13.207227,0,0,0,1,0
13184,'2023/06/12 23:34:57:582',19,29.841566,15.015543,22.869522,33.838169,9.845121,0,0,0,1,0
13185,'2023/06/12 23:34:57:594',19,28.867456,24.445219,20.029844,40.425728,7.307094,0,0,0,1,0
13186,'2023/06/12 23:34:57:605',19,23.764372,30.718254,19.210621,36.618996,4.865391,0,0,0,1,0
13187,'2023/06/12 23:34:57:629',19,16.152842,27.788824,22.058176,24.097801,3.463095,0,0,0,1,0
13188,'2023/06/12 23:34:57:640',19,13.364946,16.084002,14.848583,10.493911,3.01125,0,0,0,1,0
13189,'2023/06/12 23:34:57:652',19,8.116684,5.813955,4.689286,5.205305,1.996015,0,0,0,1,0
13190,'2023/06/12 23:34:57:676',19,2.922146,1.216474,1.0445,1.676044,0.769431,0,0,0,1,0
13191,'2023/06/12 23:34:57:687',19,0.140857,0.090237,0.192124,0.560069,0.292583,0,0,0,1,0
13192,'2023/06/12 23:34:57:699',19,0.009476,0.040907,0.11586,0.207724,0.178141,0,0,0,1,0
13193,'2023/06/12 23:34:57:722',19,0.000915,0.019329,0.070216,0.076915,0.108957,0,0,0,1,0
13194,'2023/06/12 23:34:57:734',19,0.000199,0.009032,0.041313,0.028521,0.066692,0,0,0,1,0
13195,'2023/06/12 23:34:57:745',19,0.000052,0.004281,0.025258,0.010621,0.040857,0,0,0,1,0
13196,'2023/06/12 23:34:57:768',19,0.000014,0.00205,0.015081,0.003975,0.025045,0,0,0,1,0
13197,'2023/06/12 23:34:57:780',19,0.000004,0.000968,0.008956,0.001492,0.01535,0,0,0,1,0
13198,'2023/06/12 23:34:57:803',19,0.000001,0.000452,0.005486,0.00056,0.009402,0,0,0,1,0
13199,'2023/06/12 23:34:57:815',19,0,0.000215,0.003236,0.000209,0.005753,0,0,0,1,0
13200,'2023/06/12 23:34:57:827',19,0,0.000103,0.001951,0.000078,0.003515,0,0,0,1,0
13201,'2023/06/12 23:34:57:849',19,0,0.000048,0.001185,0.000029,0.002145,0,0,0,1,0
13202,'2023/06/12 23:34:57:861',19,0,0.000023,0.000697,0.000011,0.001307,0,0,0,1,0
13203,'2023/06/12 23:34:57:873',19,0,0.000011,0.000425,0.000004,0.000795,0,0,0,1,0
13204,'2023/06/12 23:34:57:896',19,0,0.000005,0.000255,0.000001,0.000484,0,0,0,1,0
13205,'2023/06/12 23:34:57:907',19,0,0.000002,0.000151,0.000001,0.000294,0,0,0,1,0
13206,'2023/06/12 23:34:57:919',19,0,0.000001,0.000092,0,0.000179,0,0,0,1,0
13207,'2023/06/12 23:34:57:943',19,0,0.000001,0.000055,0,0.000109,0,0,0,1,0
13208,'2023/06/12 23:34:57:954',19,0,0,0.000033,0,0.000066,0,0,0,1,0
13209,'2023/06/12 23:34:57:966',19,0,0,0.00002,0,0.000041,0,0,0,1,0
13210,'2023/06/12 23:34:57:989',19,0,0,0.000012,0,0.000025,0,0,0,1,0
13211,'2023/06/12 23:34:58:000',19,0,0,0.000007,0,0.000015,0,0,0,1,0
13212,'2023/06/12 23:34:58:012',19,0,0,0.000004,0,0.000009,0,0,0,1,0
13213,'2023/06/12 23:34:58:035',19,0,0,0.000003,0,0.000006,0,0,0,1,0
13214,'2023/06/12 23:34:58:047',19,0,0,0.000002,0,0.000004,0,0,0,1,0
13215,'2023/06/12 23:34:58:058',19,0,0,0.000001,0,0.000002,0,0,0,1,0
13216,'2023/06/12 23:34:58:081',19,0,0,0.000001,0,0.000001,0,0,0,1,0
13217,'2023/06/12 23:34:58:093',19,0,0,0,0,0.000001,0,0,0,1,0
13218,'2023/06/12 23:34:58:105',19,0,0,0,0,0,0,0,0,1,0
13219,'2023/06/12 23:34:58:128',19,0,0,0,0,0,0,0,0,1,0
13220,'2023/06/12 23:34:58:139',19,0,0,0,0,0,0,0,0,1,0
13221,'2023/06/12 23:34:58:151',19,0,0,0,0,0,0,0,0,1,0
13222,'2023/06/12 23:34:58:175',19,0,0,0,0,0,0,0,0,1,0
13223,'2023/06/12 23:34:58:186',19,0,0,0,0,0,0,0,0,1,0
13224,'2023/06/12 23:34:58:210',19,0,0,0,0,0,0,0,0,1,0
13225,'2023/06/12 23:34:58:221',19,0,0,0,0,0,0,0,0,1,0
13226,'2023/06/12 23:34:58:233',19,0,0,0,0,0,0,0,0,1,0
13227,'2023/06/12 23:34:58:256',19,0,0,0,0,0,0,0,0,1,0
13228,'2023/06/12 23:34:58:267',19,0,0,0,0,0,0,0,0,1,0
13229,'2023/06/12 23:34:58:279',19,0,0,0,0,0,0,0,0,1,0
13230,'2023/06/12 23:34:58:302',19,0,0,0,0,0,0,0,0,1,0
13231,'2023/06/12 23:34:58:314',19,0,0,0,0,0,0,0,0,1,0
13232,'2023/06/12 23:34:58:326',19,0,0,0,0,0,0,0,0,1,0
13233,'2023/06/12 23:34:58:349',19,0,0,0,0,0,0,0,0,1,0
13234,'2023/06/12 23:34:58:360',19,0,0,0,0,0,0,0,0,1,0
13235,'2023/06/12 23:34:58:372',19,0,0,0,0,0,0,0,0,1,0
13236,'2023/06/12 23:34:58:395',19,0,0,0,0,0,0,0,0,1,0
13237,'2023/06/12 23:34:58:407',19,0,0,0,0,0,0,0,0,1,0
13238,'2023/06/12 23:34:58:418',19,0,0,0,0,0,0,0,0,1,0
13239,'2023/06/12 23:34:58:442',19,0,0,0,0,0,0,0,0,1,0
13240,'2023/06/12 23:34:58:453',19,0,0,0,0,0,0,0,0,1,0
13241,'2023/06/12 23:34:58:465',19,0,0,0,0,0,0,0,0,1,0
13242,'2023/06/12 23:34:58:488',19,0,0,0,0,0,0,0,0,1,0
13243,'2023/06/12 23:34:58:500',19,0,0,0,0,0,0,0,0,1,0
13244,'2023/06/12 23:34:58:511',19,0,0,0,0,0,0,0,0,1,0
13245,'2023/06/12 23:34:58:534',19,0,0,0,0,0,0,0,0,1,0
13246,'2023/06/12 23:34:58:546',19,0,0,0,0,0,0,0,0,1,0
13247,'2023/06/12 23:34:58:558',19,0,0,0,0,0,0,0,0,1,0
13248,'2023/06/12 23:34:58:581',19,0,0,0,0,0,0,0,0,1,0
13249,'2023/06/12 23:34:58:592',19,0,0,0,0,0,0,0,0,1,0
13250,'2023/06/12 23:34:58:616',19,0,0,0,0,0,0,0,0,1,0
13251,'2023/06/12 23:34:58:627',19,0,0,0,0,0,0,0,0,1,0
13252,'2023/06/12 23:34:58:639',19,0,0,0,0,0,0,0,0,1,0
13253,'2023/06/12 23:34:58:662',19,0,0,0,0,0,0,0,0,1,0
13254,'2023/06/12 23:34:58:674',19,0,0,0,0,0,0,0,0,1,0
13255,'2023/06/12 23:34:58:685',19,0,0,0,0,0,0,0,0,1,0
13256,'2023/06/12 23:34:58:709',19,0,0,0,0,0,0,0,0,1,0
13257,'2023/06/12 23:34:58:720',19,0,0,0,0,0,0,0,0,1,0
13258,'2023/06/12 23:34:58:732',19,0,0,0,0,0,0,0,0,1,0
13259,'2023/06/12 23:34:58:755',19,0,0,0,0,0,0,0,0,1,0
13260,'2023/06/12 23:34:58:767',19,0,0,0,0,0,0,0,0,1,0
13261,'2023/06/12 23:34:58:778',19,0,0,0,0,0,0,0,0,1,0
13262,'2023/06/12 23:34:58:801',19,0,0,0,0,0,0,0,0,1,0
13263,'2023/06/12 23:34:58:813',19,0,0,0,0,0,0,0,0,1,0
13264,'2023/06/12 23:34:58:825',19,0,0,0,0,0,0,0,0,1,0
13265,'2023/06/12 23:34:58:848',19,0,0,0,0,0,0,0,0,1,0
13266,'2023/06/12 23:34:58:859',19,0,0,0,0,0,0,0,0,1,0
13267,'2023/06/12 23:34:58:871',19,0,0,0,0,0,0,0,0,1,0
13268,'2023/06/12 23:34:58:894',19,0,0,0,0,0,0,0,0,1,0
13269,'2023/06/12 23:34:58:906',19,0,0,0,0,0,0,0,0,1,0
13270,'2023/06/12 23:34:58:918',19,0,0,0,0,0,0,0,0,1,0
13271,'2023/06/12 23:34:58:941',19,0,0,0,0,0,0,0,0,1,0
13272,'2023/06/12 23:34:58:952',19,0,0,0,0,0,0,0,0,1,0
13273,'2023/06/12 23:34:58:964',19,0,0,0,0,0,0,0,0,1,0
13274,'2023/06/12 23:34:58:987',19,0,0,0,0,0,0,0,0,1,0
13275,'2023/06/12 23:34:58:999',19,0,0,0,0,0,0,0,0,1,0
13276,'2023/06/12 23:34:59:022',19,0,0,0,0,0,0,0,0,1,0
13277,'2023/06/12 23:34:59:034',19,0,0,0,0,0,0,0,0,1,0
13278,'2023/06/12 23:34:59:046',19,0,0,0,0,0,0,0,0,1,0
13279,'2023/06/12 23:34:59:068',19,0,0,0,0,0,0,0,0,1,0
13280,'2023/06/12 23:34:59:080',19,0,0,0,0,0,0,0,0,1,0
13281,'2023/06/12 23:34:59:092',19,0,0,0,0,0,0,0,0,1,0
13282,'2023/06/12 23:34:59:115',19,0,0,0,0,0,0,0,0,1,0
13283,'2023/06/12 23:34:59:126',19,0,0,0,0,0,0,0,0,1,0
13284,'2023/06/12 23:34:59:138',19,0,0,0,0,0,0,0,0,1,0
13285,'2023/06/12 23:34:59:161',19,0,0,0,0,0,0,0,0,1,0
13286,'2023/06/12 23:34:59:173',19,0,0,0,0,0,0,0,0,1,0
13287,'2023/06/12 23:34:59:185',19,0,0,0,0,0,0,0,0,1,0
13288,'2023/06/12 23:34:59:208',19,0,0,0,0,0,0,0,0,1,0
13289,'2023/06/12 23:34:59:219',19,0,0,0,0,0,0,0,0,1,0
13290,'2023/06/12 23:34:59:231',19,0,0,0,0,0,0,0,0,1,0
13291,'2023/06/12 23:34:59:254',19,0,0,0,0,0,0,0,0,1,0
13292,'2023/06/12 23:34:59:266',19,0,0,0,0,0,0,0,0,1,0
13293,'2023/06/12 23:34:59:277',19,0,0,0,0,0,0,0,0,1,0
13294,'2023/06/12 23:34:59:301',19,0,0,0,0,0,0,0,0,1,0
13295,'2023/06/12 23:34:59:312',19,0,0,0,0,0,0,0,0,1,0
13296,'2023/06/12 23:34:59:324',19,0,0,0,0,0,0,0,0,1,0
13297,'2023/06/12 23:34:59:347',19,0,0,0,0,0,0,0,0,1,0
13298,'2023/06/12 23:34:59:359',19,0,0,0,0,0,0,0,0,1,0
13299,'2023/06/12 23:34:59:370',19,0,0,0,0,0,0,0,0,1,0
13300,'2023/06/12 23:34:59:393',19,0,0,0,0,0,0,0,0,1,0
13301,'2023/06/12 23:34:59:405',19,0,0,0,0,0,0,0,0,1,0
13302,'2023/06/12 23:34:59:417',19,0,0,0,0,0,0,0,0,1,0
13303,'2023/06/12 23:34:59:440',19,0,0,0,0,0,0,0,0,1,0
13304,'2023/06/12 23:34:59:452',19,0,0,0,0,0,0,0,0,1,0
13305,'2023/06/12 23:34:59:475',19,0,0,0,0,0,0,0,0,1,0
13306,'2023/06/12 23:34:59:486',19,0,0,0,0,0,0,0,0,1,0
13307,'2023/06/12 23:34:59:498',19,0,0,0,0,0,0,0,0,1,0
13308,'2023/06/12 23:34:59:521',19,0,0,0,0,0,0,0,0,1,0
13309,'2023/06/12 23:34:59:533',19,0,0,0,0,0,0,0,0,1,0
13310,'2023/06/12 23:34:59:544',19,0,0,0,0,0,0,0,0,1,0
13311,'2023/06/12 23:34:59:568',19,0,0,0,0,0,0,0,0,1,0
13312,'2023/06/12 23:34:59:579',19,0,0,0,0,0,0,0,0,1,0
13313,'2023/06/12 23:34:59:591',19,0,0,0,0,0,0,0,0,1,0
13314,'2023/06/12 23:34:59:614',19,0,0,0,0,0,0,0,0,1,0
13315,'2023/06/12 23:34:59:626',19,0,0,0,0,0,0,0,0,1,0
13316,'2023/06/12 23:34:59:638',19,0,0,0,0,0,0,0,0,1,0
13317,'2023/06/12 23:34:59:660',19,0,0,0,0,0,0,0,0,1,0
13318,'2023/06/12 23:34:59:672',19,0,0,0,0,0,0,0,0,1,0
13319,'2023/06/12 23:34:59:684',19,0,0,0,0,0,0,0,0,1,0
13320,'2023/06/12 23:34:59:707',19,0,0,0,0,0,0,0,0,1,0
13321,'2023/06/12 23:34:59:718',19,0,0,0,0,0,0,0,0,1,0
13322,'2023/06/12 23:34:59:731',19,0,0,0,0,0,0,0,0,1,0
13323,'2023/06/12 23:34:59:753',19,0,0,0,0,0,0,0,0,1,0
13324,'2023/06/12 23:34:59:765',19,0,0,0,0,0,0,0,0,1,0
13325,'2023/06/12 23:34:59:777',19,0,0,0,0,0,0,0,0,1,0
13326,'2023/06/12 23:34:59:800',19,0,0,0,0,0,0,0,0,1,0
13327,'2023/06/12 23:34:59:812',19,0,0,0,0,0,0,0,0,1,0
13328,'2023/06/12 23:34:59:823',19,0,0,0,0,0,0,0,0,1,0
13329,'2023/06/12 23:34:59:846',19,0,0,0,0,0,0,0,0,1,0
13330,'2023/06/12 23:34:59:858',19,0,0,0,0,0,0,0,0,1,0
13331,'2023/06/12 23:34:59:881',19,0,0,0,0,0,0,0,0,1,0
13332,'2023/06/12 23:34:59:893',19,0,0,0,0,0,0,0,0,1,0
13333,'2023/06/12 23:34:59:904',19,0,0,0,0,0,0,0,0,1,0
13334,'2023/06/12 23:34:59:928',19,0,0,0,0,0,0,0,0,1,0
13335,'2023/06/12 23:34:59:939',19,0,0,0,0,0,0,0,0,1,0
13336,'2023/06/12 23:34:59:951',19,0,0,0,0,0,0,0,0,1,0
13337,'2023/06/12 23:34:59:975',19,0,0,0,0,0,0,0,0,1,0
13338,'2023/06/12 23:34:59:986',19,2.138219,1.141811,0.397045,2.73147,1.592059,0,0,0,1,0
13339,'2023/06/12 23:34:59:998',19,7.104469,5.585028,2.816204,17.124882,5.33686,0,0,0,1,0
13340,'2023/06/12 23:35:00:020',19,16.723488,10.962929,5.167443,32.945301,11.539389,0,0,0,1,0
13341,'2023/06/12 23:35:00:032',19,21.561943,14.653504,6.417875,44.449703,15.146857,0,0,0,1,0
13342,'2023/06/12 23:35:00:044',19,24.626766,16.696226,7.444967,51.950378,17.433985,0,0,0,1,0
13343,'2023/06/12 23:35:00:067',19,25.227182,17.83861,8.146546,55.930405,18.126369,0,0,0,1,0
13344,'2023/06/12 23:35:00:079',19,24.639036,16.592453,8.362863,55.562458,18.225321,0,0,0,1,0
13345,'2023/06/12 23:35:00:090',19,23.141806,15.106164,7.836384,68.30143,17.391375,0,0,0,1,0
13346,'2023/06/12 23:35:00:113',19,23.647919,15.669493,7.984153,96.701035,17.849691,0,0,0,1,0
13347,'2023/06/12 23:35:00:125',19,25.202255,18.579376,7.840635,94.981567,19.415302,0,0,0,1,0
13348,'2023/06/12 23:35:00:137',19,26.011847,18.308287,7.463526,98.759377,20.040157,0,0,0,1,0
13349,'2023/06/12 23:35:00:160',19,27.734465,18.446568,7.524413,105.971207,22.28352,0,0,0,1,0
13350,'2023/06/12 23:35:00:171',19,26.877275,20.139492,7.251809,105.851166,21.489025,0,0,0,1,0
