@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
1897,'2023/06/13 10:17:02:380',3,0,0,0,0,0,0.94,0,0,0
1898,'2023/06/13 10:17:02:408',3,374.203918,430.373566,374.203918,430.373566,0,0.94,0,0,0
1899,'2023/06/13 10:17:02:428',3,372.548309,442.284851,372.548309,442.284851,0,0.95,0,0,0
1900,'2023/06/13 10:17:02:454',3,361.491272,522.495911,361.491272,522.495911,0,0.97,0,0,0
1901,'2023/06/13 10:17:02:474',3,377.849945,614.721558,377.849945,614.721558,0,1,0,0,0
1902,'2023/06/13 10:17:02:501',3,370.718048,508.522095,370.718048,508.522095,0,1,0,0,0
1903,'2023/06/13 10:17:02:523',3,0,0,389.26474,517.987305,0,1,0,0,0
1904,'2023/06/13 10:17:02:544',3,393.653961,562.945801,393.653961,562.945801,0,1,0,0,0
1905,'2023/06/13 10:17:02:572',3,364.056641,459.539093,364.056641,459.539093,0,1,0,0,0
1906,'2023/06/13 10:17:02:591',3,0,0,0,0,0,1,0,0,0
1907,'2023/06/13 10:17:02:609',3,386.640686,410.952393,386.640686,410.952393,0,0.98,0,0,0
1908,'2023/06/13 10:17:02:637',3,239.498032,548.59613,239.498032,548.59613,0,0.8,0,0,0
1909,'2023/06/13 10:17:02:659',3,320.305054,933.36322,320.305054,933.36322,0,0.61,0,0,0
1910,'2023/06/13 10:17:02:681',3,0,0,0,0,0,0.26,0,0,0
1911,'2023/06/13 10:17:02:706',3,377.169617,1028.23938,377.169617,1028.23938,0,0,0,0,0
1912,'2023/06/13 10:17:02:731',3,0,0,0,0,0,0,0,0,0
1913,'2023/06/13 10:17:02:751',3,0,0,0,0,0,0,0,0,0
1914,'2023/06/13 10:17:02:776',3,0,0,0,0,0,0,0,0,0
1915,'2023/06/13 10:17:02:800',3,0,0,0,0,0,0,0,0,0
1916,'2023/06/13 10:17:02:821',3,0,0,297.569214,1024.968506,0,0,0,0,0
1917,'2023/06/13 10:17:02:845',3,0,0,0,0,0,0,0,0,0
1918,'2023/06/13 10:17:02:870',3,0,0,0,0,0,0,0,0,0
1919,'2023/06/13 10:17:02:892',3,317.244446,1055.116821,317.244446,1055.116821,0,0,0,0,0
1920,'2023/06/13 10:17:02:917',3,0,0,0,0,0,0,0,0,0
1921,'2023/06/13 10:17:02:936',3,0,0,0,0,0,0,0,0,0
1922,'2023/06/13 10:17:02:962',3,0,0,0,0,0,0,0,0,0
1923,'2023/06/13 10:17:02:982',3,0,0,0,0,0,0,0,0,0
1924,'2023/06/13 10:17:03:008',3,0,0,0,0,0,0,0,0,0
1925,'2023/06/13 10:17:03:033',3,0,0,0,0,0,0,0,0,0
1926,'2023/06/13 10:17:03:052',3,0,0,0,0,0,0,0,0,0
1927,'2023/06/13 10:17:03:078',3,0,0,0,0,0,0,0,0,0
1928,'2023/06/13 10:17:03:102',3,0,0,0,0,0,0,0,0,0
1929,'2023/06/13 10:17:03:121',3,0,0,0,0,0,0,0,0,0
1930,'2023/06/13 10:17:03:145',3,0,0,0,0,0,0,0,0,0
1931,'2023/06/13 10:17:03:171',3,0,0,0,0,0,0,0,0,0
1932,'2023/06/13 10:17:03:193',3,292.073792,1044.282715,292.073792,1044.282715,0,0,0,0,0
1933,'2023/06/13 10:17:03:217',3,0,0,0,0,0,0.19,0,0,0
1934,'2023/06/13 10:17:03:236',3,0,0,0,0,0,0.65,0,0,0
1935,'2023/06/13 10:17:03:259',3,0,0,0,0,0,1,0,0,0
1936,'2023/06/13 10:17:03:284',3,0,0,0,0,0,1,0,0,0
1937,'2023/06/13 10:17:03:310',3,353.791382,1009.402039,353.791382,1009.402039,0,1,0,0,0
1938,'2023/06/13 10:17:03:329',3,0,0,0,0,0,1,0,0,0
1939,'2023/06/13 10:17:03:358',3,376.285553,651.552002,376.285553,651.552002,0,1,0,0,0
1940,'2023/06/13 10:17:03:380',3,369.07901,634.556213,369.07901,634.556213,0,1,0,0,0
1941,'2023/06/13 10:17:03:400',3,372.031555,552.344116,372.031555,552.344116,0,1,0,0,0
1942,'2023/06/13 10:17:03:427',3,369.217621,472.537506,369.217621,472.537506,0,1,0,0,0
1943,'2023/06/13 10:17:03:448',3,395.090302,532.166687,395.090302,532.166687,0,1,0,0,0
1944,'2023/06/13 10:17:03:469',3,0,0,0,0,0,1,0,0,0
1945,'2023/06/13 10:17:03:497',3,0,0,0,0,0,1,0,0,0
1946,'2023/06/13 10:17:03:515',3,0,0,0,0,0,1,0,0,0
1947,'2023/06/13 10:17:03:542',3,0,0,0,0,0,1,0,0,0
1948,'2023/06/13 10:17:03:563',3,379.854736,515.573914,379.854736,515.573914,0,1,0,0,0
1949,'2023/06/13 10:17:03:590',3,390.84494,589.230774,390.84494,589.230774,0,1,0,0,0
1950,'2023/06/13 10:17:03:610',3,414.348755,422.484619,414.348755,422.484619,0,1,0,0,0
1951,'2023/06/13 10:17:03:635',3,386.683289,417.153015,386.683289,417.153015,0,1,0,0,0
1952,'2023/06/13 10:17:03:656',3,272.303772,447.077423,272.303772,447.077423,0,0.75,0,0,0
1953,'2023/06/13 10:17:03:683',3,438.274902,1138.266479,438.274902,1138.266479,0,0.32,0,0,0
1954,'2023/06/13 10:17:03:700',3,0,0,0,0,0,0,0,0,0
1955,'2023/06/13 10:17:03:732',3,0,0,257.729004,1206.292969,0,0,0,0,0
1956,'2023/06/13 10:17:03:752',3,0,0,0,0,0,0,0,0,0
1957,'2023/06/13 10:17:03:777',3,0,0,0,0,0,0,0,0,0
1958,'2023/06/13 10:17:03:796',3,0,0,0,0,0,0,0,0,0
1959,'2023/06/13 10:17:03:819',3,0,0,0,0,0,0,0,0,0
1960,'2023/06/13 10:17:03:842',3,299.488373,1059.149414,299.488373,1059.149414,0,0,0,0,0
1961,'2023/06/13 10:17:03:867',3,0,0,0,0,0,0,0,0,0
1962,'2023/06/13 10:17:03:892',3,0,0,0,0,0,0,0,0,0
1963,'2023/06/13 10:17:03:911',3,0,0,0,0,0,0,0,0,0
1964,'2023/06/13 10:17:03:939',3,236.474457,1073.5448,236.474457,1073.5448,0,0,0,0,0
1965,'2023/06/13 10:17:03:959',3,0,0,0,0,0,0,0,0,0
1966,'2023/06/13 10:17:03:984',3,0,0,0,0,0,0,0,0,0
1967,'2023/06/13 10:17:04:004',3,0,0,0,0,0,0,0,0,0
1968,'2023/06/13 10:17:04:028',3,0,0,0,0,0,0,0,0,0
1969,'2023/06/13 10:17:04:053',3,0,0,0,0,0,0,0,0,0
1970,'2023/06/13 10:17:04:078',3,0,0,0,0,0,0,0,0,0
1971,'2023/06/13 10:17:04:096',3,0,0,0,0,0,0,0,0,0
1972,'2023/06/13 10:17:04:123',3,0,0,0,0,0,0,0,0,0
1973,'2023/06/13 10:17:04:146',3,0,0,0,0,0,0,0,0,0
1974,'2023/06/13 10:17:04:170',3,0,0,0,0,0,0,0,0,0
1975,'2023/06/13 10:17:04:192',3,337.403748,1076.355713,337.403748,1076.355713,0,0,0,0,0
1976,'2023/06/13 10:17:04:216',3,0,0,0,0,0,0,0,0,0
1977,'2023/06/13 10:17:04:235',3,0,0,0,0,0,0,0,0,0
1978,'2023/06/13 10:17:04:261',3,0,0,0,0,0,0,0,0,0
1979,'2023/06/13 10:17:04:288',3,1009.079041,1199.639282,1009.079041,1199.639282,0,0,0,0,0
1980,'2023/06/13 10:17:04:311',3,278.592896,990.959473,278.592896,990.959473,0,0,0,0,0
1981,'2023/06/13 10:17:04:332',3,416.559967,1018.58667,416.559967,1018.58667,0,0,0,0,0
1982,'2023/06/13 10:17:04:352',3,0,0,0,0,0,0,0,0,0
1983,'2023/06/13 10:17:04:377',3,0,0,0,0,0,0,0,0,0
1984,'2023/06/13 10:17:04:405',3,1055.292847,1776.657715,1055.292847,1776.657715,0,0,0,0,0
1985,'2023/06/13 10:17:04:425',3,0,0,0,0,0,0,0,0,0
1986,'2023/06/13 10:17:04:450',3,566.84967,1419.608398,566.84967,1419.608398,0,0,0,0,0
1987,'2023/06/13 10:17:04:469',3,0,0,0,0,0,0,0,0,0
1988,'2023/06/13 10:17:04:495',3,0,0,0,0,0,0,0,0,0
1989,'2023/06/13 10:17:04:515',3,0,0,0,0,0,0,0,0,0
1990,'2023/06/13 10:17:04:541',3,0,0,0,0,0,0,0,0,0
1991,'2023/06/13 10:17:04:561',3,0,0,0,0,0,0,0,0,0
1992,'2023/06/13 10:17:04:586',3,0,0,0,0,0,0,0,0,0
1993,'2023/06/13 10:17:04:612',3,656.167358,1262.981689,656.167358,1262.981689,0,0,0,0,0
1994,'2023/06/13 10:17:04:630',3,0,0,0,0,0,0,0,0,0
1995,'2023/06/13 10:17:04:656',3,0,0,0,0,0,0,0,0,0
1996,'2023/06/13 10:17:04:681',3,0,0,0,0,0,0,0,0,0
1997,'2023/06/13 10:17:04:700',3,0,0,0,0,0,0,0,0,0
1998,'2023/06/13 10:17:04:726',3,0,0,0,0,0,0,0,0,0
1999,'2023/06/13 10:17:04:751',3,0,0,0,0,0,0,0,0,0
2000,'2023/06/13 10:17:04:769',3,0,0,0,0,0,0,0,0,0
2001,'2023/06/13 10:17:04:792',3,0,0,0,0,0,0,0,0,0
2002,'2023/06/13 10:17:04:816',3,0,0,0,0,0,0,0,0,0
2003,'2023/06/13 10:17:04:841',3,289.905609,1002.452454,289.905609,1002.452454,0,0,0,0,0
2004,'2023/06/13 10:17:04:864',3,0,0,0,0,0,0,0,0,0
2005,'2023/06/13 10:17:04:889',3,0,0,0,0,0,0,0,0,0
2006,'2023/06/13 10:17:04:909',3,0,0,0,0,0,0,0,0,0
2007,'2023/06/13 10:17:04:934',3,0,0,0,0,0,0,0,0,0
2008,'2023/06/13 10:17:04:958',3,0,0,0,0,0,0,0,0,0
2009,'2023/06/13 10:17:04:982',3,0,0,0,0,0,0,0,0,0
2010,'2023/06/13 10:17:05:006',3,0,0,0,0,0,0,0,0,0
2011,'2023/06/13 10:17:05:027',3,0,0,0,0,0,0,0,0,0
2012,'2023/06/13 10:17:05:048',3,0,0,0,0,0,0,0,0,0
2013,'2023/06/13 10:17:05:075',3,419.574921,977.197327,419.574921,977.197327,0,0,0,0,0
2014,'2023/06/13 10:17:05:099',3,0,0,0,0,0,0,0,0,0
2015,'2023/06/13 10:17:05:118',3,0,0,0,0,0,0,0,0,0
2016,'2023/06/13 10:17:05:142',3,0,0,0,0,0,0,0,0,0
2017,'2023/06/13 10:17:05:168',3,0,0,0,0,0,0,0,0,0
2018,'2023/06/13 10:17:05:191',3,0,0,0,0,0,0,0,0,0
2019,'2023/06/13 10:17:05:210',3,0,0,0,0,0,0,0,0,0
2020,'2023/06/13 10:17:05:233',3,0,0,0,0,0,0,0,0,0
2021,'2023/06/13 10:17:05:259',3,0,0,0,0,0,0,0,0,0
2022,'2023/06/13 10:17:05:281',3,0,0,0,0,0,0,0,0,0
2023,'2023/06/13 10:17:05:307',3,0,0,0,0,0,0,0,0,0
2024,'2023/06/13 10:17:05:331',3,0,0,0,0,0,0,0,0,0
2025,'2023/06/13 10:17:05:352',3,0,0,0,0,0,0,0,0,0
2026,'2023/06/13 10:17:05:375',3,0,0,0,0,0,0,0,0,0
2027,'2023/06/13 10:17:05:399',3,0,0,0,0,0,0,0,0,0
2028,'2023/06/13 10:17:05:419',3,0,0,0,0,0,0,0,0,0
2029,'2023/06/13 10:17:05:444',3,0,0,0,0,0,0,0,0,0
2030,'2023/06/13 10:17:05:471',3,0,0,0,0,0,0,0,0,0
2031,'2023/06/13 10:17:05:491',3,377.414825,993.571106,377.414825,993.571106,0,0,0,0,0
2032,'2023/06/13 10:17:05:516',3,0,0,0,0,0,0,0,0,0
2033,'2023/06/13 10:17:05:537',3,0,0,0,0,0,0,0,0,0
2034,'2023/06/13 10:17:05:562',3,0,0,0,0,0,0,0,0,0
2035,'2023/06/13 10:17:05:587',3,0,0,0,0,0,0,0,0,0
2036,'2023/06/13 10:17:05:606',3,0,0,0,0,0,0,0,0,0
2037,'2023/06/13 10:17:05:633',3,406.027405,953.831238,406.027405,953.831238,0,0,0,0,0
2038,'2023/06/13 10:17:05:653',3,0,0,0,0,0,0,0,0,0
2039,'2023/06/13 10:17:05:678',3,0,0,0,0,0,0,0,0,0
2040,'2023/06/13 10:17:05:703',3,0,0,0,0,0,0,0,0,0
2041,'2023/06/13 10:17:05:724',3,0,0,0,0,0,0,0,0,0
2042,'2023/06/13 10:17:05:750',3,0,0,0,0,0,0,0,0,0
2043,'2023/06/13 10:17:05:769',3,0,0,0,0,0,0,0,0,0
2044,'2023/06/13 10:17:05:794',3,0,0,0,0,0,0,0,0,0
2045,'2023/06/13 10:17:05:819',3,0,0,0,0,0,0,0,0,0
2046,'2023/06/13 10:17:05:840',3,0,0,0,0,0,0,0,0,0
2047,'2023/06/13 10:17:05:865',3,0,0,0,0,0,0,0,0,0
2048,'2023/06/13 10:17:05:884',3,0,0,0,0,0,0,0,0,0
2049,'2023/06/13 10:17:05:911',3,0,0,0,0,0,0,0,0,0
2050,'2023/06/13 10:17:05:931',3,0,0,0,0,0,0,0,0,0
2051,'2023/06/13 10:17:05:956',3,0,0,0,0,0,0,0,0,0
2052,'2023/06/13 10:17:05:984',3,365.876526,1138.735596,365.876526,1138.735596,0,0,0,0,0
2053,'2023/06/13 10:17:06:007',3,361.834167,1004.124084,361.834167,1004.124084,0,0,0,0,0
2054,'2023/06/13 10:17:06:027',3,0,0,0,0,0,0,0,0,0
2055,'2023/06/13 10:17:06:046',3,0,0,0,0,0,0,0,0,0
2056,'2023/06/13 10:17:06:069',3,0,0,0,0,0,0,0,0,0
2057,'2023/06/13 10:17:06:095',3,0,0,0,0,0,0,0,0,0
2058,'2023/06/13 10:17:06:120',3,0,0,0,0,0,0,0,0,0
2059,'2023/06/13 10:17:06:139',3,0,0,0,0,0,0,0,0,0
2060,'2023/06/13 10:17:06:164',3,0,0,0,0,0,0,0,0,0
2061,'2023/06/13 10:17:06:191',3,0,0,0,0,0,0,0,0,0
2062,'2023/06/13 10:17:06:210',3,0,0,0,0,0,0,0,0,0
2063,'2023/06/13 10:17:06:233',3,0,0,0,0,0,0,0,0,0
2064,'2023/06/13 10:17:06:256',3,0,0,0,0,0,0,0,0,0
2065,'2023/06/13 10:17:06:281',3,0,0,0,0,0,0,0,0,0
2066,'2023/06/13 10:17:06:307',3,0,0,0,0,0,0,0,0,0
2067,'2023/06/13 10:17:06:327',3,0,0,0,0,0,0,0,0,0
2068,'2023/06/13 10:17:06:354',3,437.940338,987.939026,437.940338,987.939026,0,0,0,0,0
2069,'2023/06/13 10:17:06:372',3,0,0,0,0,0,0,0,0,0
2070,'2023/06/13 10:17:06:396',3,0,0,0,0,0,0,0,0,0
2071,'2023/06/13 10:17:06:422',3,0,0,0,0,0,0,0,0,0
2072,'2023/06/13 10:17:06:446',3,0,0,0,0,0,0,0,0,0
2073,'2023/06/13 10:17:06:464',3,0,0,0,0,0,0,0,0,0
2074,'2023/06/13 10:17:06:486',3,0,0,0,0,0,0,0,0,0
2075,'2023/06/13 10:17:06:511',3,0,0,0,0,0,0,0,0,0
2076,'2023/06/13 10:17:06:535',3,0,0,0,0,0,0,0,0,0
2077,'2023/06/13 10:17:06:561',3,0,0,0,0,0,0,0,0,0
2078,'2023/06/13 10:17:06:585',3,0,0,0,0,0,0,0,0,0
2079,'2023/06/13 10:17:06:605',3,379.796783,1041.840698,379.796783,1041.840698,0,0,0,0,0
2080,'2023/06/13 10:17:06:627',3,0,0,0,0,0,0,0,0,0
2081,'2023/06/13 10:17:06:653',3,0,0,0,0,0,0,0,0,0
2082,'2023/06/13 10:17:06:673',3,0,0,0,0,0,0,0,0,0
2083,'2023/06/13 10:17:06:696',3,0,0,0,0,0,0,0,0,0
2084,'2023/06/13 10:17:06:722',3,351.660675,890.061035,351.660675,890.061035,0,0,0,0,0
2085,'2023/06/13 10:17:06:747',3,0,0,0,0,0,0,0,0,0
2086,'2023/06/13 10:17:06:766',3,0,0,0,0,0,0,0,0,0
2087,'2023/06/13 10:17:06:790',3,0,0,0,0,0,0,0,0,0
2088,'2023/06/13 10:17:06:817',3,0,0,0,0,0,0,0,0,0
2089,'2023/06/13 10:17:06:837',3,0,0,0,0,0,0,0,0,0
2090,'2023/06/13 10:17:06:862',3,0,0,0,0,0,0,0,0,0
2091,'2023/06/13 10:17:06:882',3,0,0,0,0,0,0,0,0,0
2092,'2023/06/13 10:17:06:909',3,0,0,0,0,0,0,0,0,0
2093,'2023/06/13 10:17:06:934',3,0,0,0,0,0,0,0,0,0
2094,'2023/06/13 10:17:06:954',3,0,0,0,0,0,0,0,0,0
2095,'2023/06/13 10:17:06:980',3,414.18808,1062.544434,414.18808,1062.544434,0,0,0,0,0
2096,'2023/06/13 10:17:07:000',3,0,0,0,0,0,0,0,0,0
2097,'2023/06/13 10:17:07:024',3,0,0,0,0,0,0,0,0,0
2098,'2023/06/13 10:17:07:049',3,0,0,0,0,0,0,0,0,0
2099,'2023/06/13 10:17:07:070',3,0,0,0,0,0,0,0,0,0
2100,'2023/06/13 10:17:07:096',3,0,0,0,0,0,0,0,0,0
2101,'2023/06/13 10:17:07:117',3,0,0,0,0,0,0,0,0,0
2102,'2023/06/13 10:17:07:143',3,0,0,0,0,0,0,0,0,0
2103,'2023/06/13 10:17:07:162',3,0,0,0,0,0,0,0,0,0
2104,'2023/06/13 10:17:07:189',3,404.396942,1005.30072,404.396942,1005.30072,0,0,0,0,0
2105,'2023/06/13 10:17:07:208',3,0,0,0,0,0,0,0,0,0
2106,'2023/06/13 10:17:07:233',3,0,0,0,0,0,0,0,0,0
2107,'2023/06/13 10:17:07:258',3,0,0,0,0,0,0,0,0,0
2108,'2023/06/13 10:17:07:283',3,0,0,0,0,0,0,0,0,0
2109,'2023/06/13 10:17:07:304',3,0,0,0,0,0,0,0,0,0
2110,'2023/06/13 10:17:07:329',3,0,0,0,0,0,0,0,0,0
2111,'2023/06/13 10:17:07:349',3,0,0,0,0,0,0,0,0,0
2112,'2023/06/13 10:17:07:375',3,0,0,0,0,0,0,0,0,0
2113,'2023/06/13 10:17:07:392',3,0,0,0,0,0,0,0.01,0,0
2114,'2023/06/13 10:17:07:418',3,0,0,0,0,0,0,0.05,0,0
2115,'2023/06/13 10:17:07:442',3,0,0,0,0,0,0,0.22,0,0
2116,'2023/06/13 10:17:07:466',3,0,0,0,0,0,0,0.6,0,0
2117,'2023/06/13 10:17:07:491',3,0,0,0,0,0,0,1,0,0
2118,'2023/06/13 10:17:07:511',3,0,0,0,0,0,0,1,0,0
2119,'2023/06/13 10:17:07:536',3,349.313477,1203.954712,349.313477,1203.954712,0,0,1,0,0
2120,'2023/06/13 10:17:07:560',3,0,0,0,0,0,0,1,0,0
2121,'2023/06/13 10:17:07:583',3,0,0,0,0,0,0,1,0,0
2122,'2023/06/13 10:17:07:604',3,0,0,0,0,0,0,1,0,0
2123,'2023/06/13 10:17:07:627',3,0,0,0,0,0,0,1,0,0
2124,'2023/06/13 10:17:07:653',3,362.129639,1034.418335,362.129639,1034.418335,0,0,1,0,0
2125,'2023/06/13 10:17:07:673',3,0,0,0,0,0,0,1,0,0
2126,'2023/06/13 10:17:07:698',3,0,0,0,0,0,0,1,0,0
2127,'2023/06/13 10:17:07:723',3,0,0,0,0,0,0,1,0,0
2128,'2023/06/13 10:17:07:745',3,432.566376,1148.508301,432.566376,1148.508301,0,0,1,0,0
2129,'2023/06/13 10:17:07:769',3,0,0,0,0,0,0,1,0,0
2130,'2023/06/13 10:17:07:793',3,0,0,0,0,0,0,1,0,0
2131,'2023/06/13 10:17:07:813',3,0,0,0,0,0,0,1,0,0
2132,'2023/06/13 10:17:07:838',3,0,0,0,0,0,0,1,0,0
2133,'2023/06/13 10:17:07:858',3,0,0,0,0,0,0,1,0,0
2134,'2023/06/13 10:17:07:885',3,476.473907,1206.556274,476.473907,1206.556274,0,0,1,0,0
2135,'2023/06/13 10:17:07:905',3,0,0,0,0,0,0,1,0,0
2136,'2023/06/13 10:17:07:930',3,0,0,0,0,0,0,1,0,0
2137,'2023/06/13 10:17:07:951',3,0,0,0,0,0,0,1,0,0
2138,'2023/06/13 10:17:07:975',3,0,0,0,0,0,0,1,0,0
2139,'2023/06/13 10:17:07:999',3,0,0,0,0,0,0,1,0,0
2140,'2023/06/13 10:17:08:025',3,0,0,0,0,0,0,1,0,0
2141,'2023/06/13 10:17:08:044',3,0,0,0,0,0,0,1,0,0
2142,'2023/06/13 10:17:08:069',3,0,0,0,0,0,0,0.67,0,0
2143,'2023/06/13 10:17:08:094',3,0,0,0,0,0,0,0,0,0
2144,'2023/06/13 10:17:08:113',3,0,0,0,0,0,0,0,0,0
2145,'2023/06/13 10:17:08:139',3,0,0,0,0,0,0,0,0,0
2146,'2023/06/13 10:17:08:165',3,0,0,0,0,0,0,0,0,0
2147,'2023/06/13 10:17:08:184',3,0,0,0,0,0,0,0,0,0
2148,'2023/06/13 10:17:08:209',3,0,0,0,0,0,0,0,0,0
2149,'2023/06/13 10:17:08:233',3,0,0,0,0,0,0,0,0,0
2150,'2023/06/13 10:17:08:253',3,379.284302,1212.131836,379.284302,1212.131836,0,0,0,0,0
2151,'2023/06/13 10:17:08:278',3,0,0,0,0,0,0,0,0,0
2152,'2023/06/13 10:17:08:304',3,0,0,0,0,0,0,0,0,0
2153,'2023/06/13 10:17:08:323',3,0,0,0,0,0,0,0,0,0
2154,'2023/06/13 10:17:08:350',3,0,0,0,0,0,0,0,0,0
2155,'2023/06/13 10:17:08:369',3,0,0,0,0,0,0,0,0,0
2156,'2023/06/13 10:17:08:397',3,374.708557,1053.125,374.708557,1053.125,0,0,0,0,0
2157,'2023/06/13 10:17:08:418',3,0,0,0,0,0,0,0,0,0
2158,'2023/06/13 10:17:08:438',3,0,0,0,0,0,0,0,0,0
2159,'2023/06/13 10:17:08:464',3,0,0,0,0,0,0,0,0,0
2160,'2023/06/13 10:17:08:490',3,0,0,0,0,0,0,0,0,0
2161,'2023/06/13 10:17:08:511',3,0,0,0,0,0,0,0,0,0
2162,'2023/06/13 10:17:08:531',3,0,0,0,0,0,0,0,0,0
2163,'2023/06/13 10:17:08:555',3,0,0,0,0,0,0,0,0,0
2164,'2023/06/13 10:17:08:583',3,0,0,0,0,0,0,0,0,0
2165,'2023/06/13 10:17:08:604',3,0,0,0,0,0,0,0,0,0
2166,'2023/06/13 10:17:08:624',3,0,0,0,0,0,0,0,0,0
2167,'2023/06/13 10:17:08:650',3,0,0,0,0,0,0,0,0,0
2168,'2023/06/13 10:17:08:677',3,0,0,0,0,0,0,0,0,0
2169,'2023/06/13 10:17:08:696',3,337.719666,1131.042969,337.719666,1131.042969,0,0,0,0,0
2170,'2023/06/13 10:17:08:720',3,0,0,0,0,0,0,0,0,0
2171,'2023/06/13 10:17:08:745',3,0,0,0,0,0,0,0,0,0
2172,'2023/06/13 10:17:08:764',3,0,0,0,0,0,0,0,0,0
2173,'2023/06/13 10:17:08:793',3,520.974792,1075.705566,520.974792,1075.705566,0,0,0,0,0
2174,'2023/06/13 10:17:08:811',3,0,0,0,0,0,0,0,0,0
2175,'2023/06/13 10:17:08:835',3,0,0,0,0,0,0,0,0,0
2176,'2023/06/13 10:17:08:859',3,0,0,0,0,0,0,0,0,0
2177,'2023/06/13 10:17:08:878',3,0,0,0,0,0,0,0,0,0
2178,'2023/06/13 10:17:08:905',3,0,0,0,0,0,0,0,0,0
2179,'2023/06/13 10:17:08:930',3,0,0,0,0,0,0,0,0,0
2180,'2023/06/13 10:17:08:950',3,0,0,0,0,0,0,0,0,0
2181,'2023/06/13 10:17:08:976',3,0,0,0,0,0,0,0,0,0
2182,'2023/06/13 10:17:08:994',3,0,0,0,0,0,0,0,0,0
2183,'2023/06/13 10:17:09:019',3,0,0,0,0,0,0,0,0,0
2184,'2023/06/13 10:17:09:044',3,389.038818,832.790344,389.038818,832.790344,0,0,0,0,0
2185,'2023/06/13 10:17:09:067',3,347.856476,922.754272,347.856476,922.754272,0,0,0,0,0
2186,'2023/06/13 10:17:09:092',3,0,0,0,0,0,0,0,0,0
2187,'2023/06/13 10:17:09:111',3,0,0,0,0,0,0,0,0,0
2188,'2023/06/13 10:17:09:135',3,0,0,0,0,0,0,0,0,0
2189,'2023/06/13 10:17:09:159',3,0,0,0,0,0,0,0,0,0
2190,'2023/06/13 10:17:09:185',3,388.073303,1047.925415,388.073303,1047.925415,0,0,0,0,0
2191,'2023/06/13 10:17:09:208',3,0,0,0,0,0,0,0,0,0
2192,'2023/06/13 10:17:09:227',3,0,0,0,0,0,0,0,0,0
2193,'2023/06/13 10:17:09:253',3,0,0,0,0,0,0,0,0,0
2194,'2023/06/13 10:17:09:279',3,0,0,0,0,0,0,0,0,0
2195,'2023/06/13 10:17:09:296',3,0,0,0,0,0,0,0,0,0
2196,'2023/06/13 10:17:09:324',3,0,0,0,0,0,0,0,0,0
2197,'2023/06/13 10:17:09:347',3,0,0,0,0,0,0,0,0,0
2198,'2023/06/13 10:17:09:370',3,0,0,0,0,0,0,0,0,0
2199,'2023/06/13 10:17:09:394',3,0,0,0,0,0,0,0,0,0
2200,'2023/06/13 10:17:09:414',3,555.075867,1166.032715,555.075867,1166.032715,0,0,0,0,0
2201,'2023/06/13 10:17:09:438',3,0,0,0,0,0,0,0,0,0
2202,'2023/06/13 10:17:09:462',3,0,0,0,0,0,0,0,0,0
2203,'2023/06/13 10:17:09:486',3,0,0,0,0,0,0,0,0,0
2204,'2023/06/13 10:17:09:512',3,465.609558,851.109009,465.609558,851.109009,0,0,0,0,0
2205,'2023/06/13 10:17:09:533',3,387.5401,683.317871,387.5401,683.317871,0,0,0,0,0
2206,'2023/06/13 10:17:09:555',3,377.753143,486.559875,377.753143,486.559875,0,0,0,0,0
2207,'2023/06/13 10:17:09:580',3,437.41629,1215.019165,437.41629,1215.019165,0,0,0,0,0
2208,'2023/06/13 10:17:09:606',3,409.604065,1180.14624,409.604065,1180.14624,0,0,0,0,0
2209,'2023/06/13 10:17:09:627',3,346.514618,761.807922,346.514618,761.807922,0,0,0,0,0
2210,'2023/06/13 10:17:09:646',3,0,0,0,0,0,0,0,0,0
2211,'2023/06/13 10:17:09:673',3,367.046295,467.948212,367.046295,467.948212,0,0,0,0,0
2212,'2023/06/13 10:17:09:691',3,0,0,0,0,0,0,0,0,0
2213,'2023/06/13 10:17:09:717',3,0,0,0,0,0,0,0,0,0
2214,'2023/06/13 10:17:09:745',3,397.508057,1173.99292,397.508057,1173.99292,0,0,0,0,0
2215,'2023/06/13 10:17:09:767',3,364.654724,1264.204956,364.654724,1264.204956,0,0,0,0,0
2216,'2023/06/13 10:17:09:789',3,375.702515,737.950989,375.702515,737.950989,0,0,0,0,0
2217,'2023/06/13 10:17:09:815',3,459.523895,1323.93103,459.523895,1323.93103,0,0,0,0,0
2218,'2023/06/13 10:17:09:837',3,399.323944,556.989746,399.323944,556.989746,0,0,0,0,0
2219,'2023/06/13 10:17:09:860',3,454.88736,583.875366,454.88736,583.875366,0,0,0,0,0
2220,'2023/06/13 10:17:09:882',3,367.926147,1203.18811,367.926147,1203.18811,0,0,0,0,0
2221,'2023/06/13 10:17:09:902',3,379.94754,1179.89502,379.94754,1179.89502,0,0,0,0,0
2222,'2023/06/13 10:17:09:928',3,404.673523,1110.167114,404.673523,1110.167114,0,0,0,0,0
2223,'2023/06/13 10:17:09:955',3,336.935028,1233.135742,336.935028,1233.135742,0,0,0,0,0
